Ward,time_period,County,observed,observed_trend_2mo,alert_flag,predicted_value_1mo,predicted_value_2mo,predicted_value_3mo,predicted_trend_1mo,predicted_trend_2mo,predicted_trend_3mo,predicted_trend_CI_1mo,predicted_trend_CI_2mo,predicted_trend_CI_3mo,lower_bound_1mo,lower_bound_2mo,lower_bound_3mo,upper_bound_1mo,upper_bound_2mo,upper_bound_3mo,ci_position_1mo,ci_position_2mo,ci_position_3mo,ci_gap_1mo,ci_gap_2mo,ci_gap_3mo,ci_badge_1mo,ci_badge_2mo,ci_badge_3mo,consecutive_alerts
Iloodokilani,2026-01-01,Kajiado,0.0189125388980897,Stable,False,0.019395607,0.04660192,0.09373422,Stable,Increasing,Increasing,Stable,Increasing,Increasing,0.0178918327204883,0.0315843844786286,0.0446242732927203,0.0305707323364913,0.0716597098857164,0.1100964680314064,within,below_lower,below_lower,0.0,0.012671845580538903,0.0257117343946306,Within CI,▲ +1.3%,▲ +2.6%,0
Imbirikani/Eselenkei,2021-05-01,Kajiado,0.0616415826910699,No Data,False,0.067715555,0.07733047,0.0856817,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0475768148899078,0.0530093686655163,0.0592012392356991,0.2393939368426798,0.5135372579097747,0.1991716831922529,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2021-06-01,Kajiado,0.0604179042674872,Stable,False,0.08205547,0.07264476,0.107038304,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.0501976802945137,0.0601798266172409,0.0608322277665138,0.1199095837771892,0.4361029088497159,0.5950684338808059,within,within,below_lower,0.0,0.0,0.000414323499026599,Within CI,Within CI,▲ +0.0%,0
Imbirikani/Eselenkei,2021-07-01,Kajiado,0.0589689267524506,Stable,False,0.06523281,0.066792004,0.085670196,Stable,Stable,Increasing,Stable,Stable,Stable,0.0513674041256308,0.0599259160459041,0.0604787494987249,0.0891743745654821,0.1986951977014541,0.2668689668178557,within,below_lower,below_lower,0.0,0.0009569892934535029,0.0015098227462743002,Within CI,▲ +0.1%,▲ +0.2%,0
Imbirikani/Eselenkei,2021-08-01,Kajiado,0.070992909857941,Increasing,False,0.07324801,0.10326636,0.08199999,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0625940196216106,0.0638401046395301,0.0629192557185888,0.099333406612277,0.1470463804900646,0.1353488221764564,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2021-09-01,Kajiado,0.0688609654201256,Stable,False,0.06107309,0.09222609,0.071143016,Stable,Increasing,Stable,Stable,Stable,Stable,0.0484984600916504,0.0596506251022219,0.0637953888624906,0.0819589130580425,0.1455055609345436,0.1230029784142971,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2021-10-01,Kajiado,0.0650530151501846,Stable,False,0.07997522,0.08924673,0.10377099,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.0474409908056259,0.0574776370078325,0.0644969426095485,0.0798746898770332,0.1386744238436222,0.1459068931639194,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2021-11-01,Kajiado,0.0513805408629069,Decreasing,False,0.0474846,0.05901411,0.08772483,Stable,Stable,Increasing,Stable,Stable,Stable,0.0352757316082716,0.0435796128585934,0.0497058210894465,0.0715394474565982,0.1119167290627956,0.1272469632327556,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2021-12-01,Kajiado,0.0516646510545911,Stable,False,0.05361476,0.064463824,0.058942854,Stable,Increasing,Stable,Stable,Stable,Stable,0.0439747475087642,0.0516193488612771,0.0551624692976474,0.074092212319374,0.0792362626641988,0.0839546263217926,within,within,below_lower,0.0,0.0,0.003497818243056297,Within CI,Within CI,▲ +0.3%,0
Imbirikani/Eselenkei,2022-01-01,Kajiado,0.0546459617723152,Stable,False,0.060810786,0.062198527,0.06004185,Stable,Stable,Stable,Stable,Stable,Stable,0.0491486778482794,0.0530436143279075,0.0506166938692331,0.0718753464519977,0.0782887790352106,0.0737330537289381,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2022-02-01,Kajiado,0.0573694625372921,Stable,False,0.06164737,0.060612682,0.055704687,Stable,Stable,Stable,Stable,Stable,Stable,0.0526504799723625,0.0531478732824325,0.0523068552836775,0.0706447787582874,0.0672518566250801,0.0653017379343509,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2022-03-01,Kajiado,0.0594214325372103,Stable,False,0.060210723,0.059088886,0.059910703,Stable,Stable,Stable,Stable,Stable,Stable,0.0543309861794114,0.0559651967138052,0.0549093527719378,0.0677800729870796,0.0669389698654413,0.0725964307785034,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2022-04-01,Kajiado,0.064540847521012,Stable,False,0.058188763,0.06010633,0.05486344,Stable,Stable,Stable,Stable,Stable,Stable,0.0582408614456653,0.0591065565124154,0.0563301792368292,0.0748861845582723,0.085724801570177,0.0932084906846284,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2022-05-01,Kajiado,0.0729099710535476,Stable,False,0.07784776,0.07818102,0.070621885,Stable,Stable,Stable,Stable,Stable,Stable,0.0634796347469091,0.0614636206999421,0.0629720710217952,0.0812362432479858,0.0972498826682567,0.1161845907568931,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2022-06-01,Kajiado,0.0765903055870562,Stable,False,0.08030325,0.07281755,0.100588046,Stable,Stable,Increasing,Stable,Stable,Stable,0.0665556140244007,0.0682359039783477,0.0734155170619487,0.1070087481290102,0.1386792555451393,0.1537526197731494,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2022-07-01,Kajiado,0.0861870961011375,Stable,False,0.0734882,0.10424703,0.086903796,Decreasing,Increasing,Stable,Stable,Stable,Stable,0.0709728047251701,0.0738541308790445,0.0742750704288482,0.1085973720997571,0.125499115884304,0.1470958426594733,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Imbirikani/Eselenkei,2022-08-01,Kajiado,0.1083643972056764,Increasing,True,0.1445283,0.13838202,0.14141731,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.0975080177187919,0.0946491651237011,0.0975892778486013,0.165637695044279,0.1650550439953804,0.1865629471838474,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,1
Imbirikani/Eselenkei,2022-09-01,Kajiado,0.1171578770822273,Stable,True,0.12257484,0.11873322,0.13719621,Stable,Stable,Increasing,Stable,Stable,Stable,0.0962052002549171,0.0873310972005128,0.0861801549792289,0.1355804033577442,0.1415888041257858,0.1553230315446853,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,2
Imbirikani/Eselenkei,2022-10-01,Kajiado,0.1265276133667738,Stable,True,0.119151644,0.10868672,0.11355804,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.1022966228425502,0.0879454191774129,0.0900039926171302,0.1396089375019073,0.1423104390501975,0.1544250652194023,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,3
Imbirikani/Eselenkei,2022-11-01,Kajiado,0.1379002270864809,Increasing,True,0.13833523,0.12222569,0.15895428,Stable,Decreasing,Increasing,Stable,Stable,Stable,0.1156377676874399,0.1044595129787921,0.1038935024291276,0.1652491152286529,0.1644251555204391,0.1810079269111156,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,4
Imbirikani/Eselenkei,2022-12-01,Kajiado,0.1301599123979349,Stable,True,0.10716972,0.13094148,0.10137197,Decreasing,Stable,Decreasing,Stable,Stable,Stable,0.0994554549455642,0.1007059901952743,0.0913550436496734,0.132412502169609,0.1380391009151935,0.1391445636749267,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,5
Imbirikani/Eselenkei,2023-01-01,Kajiado,0.138289382750215,Stable,True,0.13128348,0.12380359,0.13659018,Stable,Decreasing,Stable,Stable,Stable,Stable,0.1152512729167938,0.1077563870698213,0.1099936842918396,0.1415098793804645,0.1528878405690193,0.1805809468030929,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,6
Imbirikani/Eselenkei,2023-02-01,Kajiado,0.1491826287407072,Increasing,True,0.14454252,0.12668462,0.16138965,Stable,Decreasing,Increasing,Stable,Stable,Stable,0.1213588584214448,0.111225314438343,0.1144216664135456,0.167471370100975,0.1742266587913036,0.1944895051419734,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,7
Imbirikani/Eselenkei,2023-03-01,Kajiado,0.1447818306415303,Stable,True,0.14410594,0.12792023,0.1298369,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.1241959527134895,0.1063795294612646,0.1010089240968227,0.1570855222642421,0.1498921707272529,0.150096995383501,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,8
Imbirikani/Eselenkei,2023-04-01,Kajiado,0.1358841834647191,Stable,True,0.13104367,0.11809924,0.12548956,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.1187407899647951,0.1065270628780126,0.0967694729566574,0.1521552599966526,0.1440045915544033,0.1457968160510063,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,9
Imbirikani/Eselenkei,2023-05-01,Kajiado,0.1346418834357919,Stable,True,0.1437019,0.13242568,0.1287033,Stable,Stable,Stable,Stable,Stable,Stable,0.1239588540047407,0.1115677881985902,0.1054683815687894,0.1485579319298267,0.144606427848339,0.1441554956138133,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,10
Imbirikani/Eselenkei,2023-06-01,Kajiado,0.1340032551089879,Stable,True,0.13427909,0.122084424,0.14291468,Stable,Decreasing,Stable,Stable,Stable,Stable,0.1247539803385734,0.1165290117263793,0.1216573983430862,0.1457029096782207,0.1452381186187267,0.1530675999820232,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,11
Imbirikani/Eselenkei,2023-07-01,Kajiado,0.1302820619788336,Stable,True,0.13424698,0.14482126,0.14035039,Stable,Increasing,Increasing,Stable,Stable,Stable,0.1222165580838918,0.1256422400474548,0.1216069273650646,0.1411536380648612,0.1505261987447738,0.1478277161717414,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,12
Imbirikani/Eselenkei,2023-08-01,Kajiado,0.1475364678023029,Increasing,True,0.15593444,0.15636899,0.1429659,Stable,Stable,Stable,Stable,Stable,Stable,0.1298325553536415,0.1335562922060489,0.1236873030662536,0.1607906177639961,0.1866820313036442,0.1783826999366283,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,13
Imbirikani/Eselenkei,2023-09-01,Kajiado,0.1549025326797742,Stable,False,0.14166367,0.13004613,0.11969851,Decreasing,Decreasing,Decreasing,Stable,Stable,Decreasing,0.1325725428760051,0.1155101135373115,0.1113524805754423,0.1582269936800003,0.1457061938941478,0.1436687000095844,within,above_upper,above_upper,0.0,-0.009196338785626396,-0.011233832670189792,Within CI,▼ -0.9%,▼ -1.1%,0
Imbirikani/Eselenkei,2023-10-01,Kajiado,0.1448756870332368,Decreasing,False,0.13466538,0.12863047,0.119019754,Decreasing,Decreasing,Decreasing,Stable,Stable,Decreasing,0.1245388727635145,0.1137022599577903,0.1059824012219905,0.1423730187118053,0.1362985596060753,0.1331940159201622,above_upper,above_upper,above_upper,-0.002502668321431506,-0.008577127427161518,-0.01168167111307461,▼ -0.3%,▼ -0.9%,▼ -1.2%,0
Imbirikani/Eselenkei,2023-11-01,Kajiado,0.132245599514779,Decreasing,True,0.12716916,0.11663748,0.13171518,Stable,Decreasing,Stable,Stable,Stable,Stable,0.1223191760480403,0.109888669848442,0.1140044953674078,0.1375569514930248,0.1318525150418281,0.1384951680898666,within,above_upper,within,0.0,-0.00039308447295088866,0.0,Within CI,▼ -0.0%,Within CI,1
Imbirikani/Eselenkei,2023-12-01,Kajiado,0.1204122874027926,Decreasing,True,0.12013626,0.11713413,0.12317255,Stable,Stable,Stable,Stable,Stable,Stable,0.1066594053059816,0.1052160125225782,0.1065103873610496,0.1268265962600707,0.1296564951539039,0.1306806564331054,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,2
Imbirikani/Eselenkei,2024-01-01,Kajiado,0.1178589745659101,Stable,True,0.118555315,0.116382964,0.13144034,Stable,Stable,Increasing,Stable,Stable,Stable,0.1114712677896022,0.1070044931024312,0.1138256050646305,0.1290321782231331,0.1301463708281517,0.1368375062942504,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,3
Imbirikani/Eselenkei,2024-02-01,Kajiado,0.1156662688742216,Stable,True,0.11825099,0.11846929,0.11921516,Stable,Stable,Stable,Stable,Stable,Stable,0.1089640710502863,0.1082019314169883,0.1033365748822689,0.1267492674291133,0.1313037104904651,0.1307301089167594,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,4
Imbirikani/Eselenkei,2024-03-01,Kajiado,0.121206080875456,Stable,True,0.12072769,0.124989055,0.12672625,Stable,Stable,Stable,Stable,Stable,Stable,0.1152295738458633,0.1128932982683181,0.1128913976252079,0.1296215012669563,0.1356640875339508,0.1378721319139003,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,5
Imbirikani/Eselenkei,2024-04-01,Kajiado,0.1233403787337655,Stable,True,0.12977822,0.11742369,0.11967464,Stable,Stable,Stable,Stable,Stable,Stable,0.1190377362072467,0.1096453219652175,0.1074142757803201,0.1360704869031906,0.1293157204985618,0.1302214182913303,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,6
Imbirikani/Eselenkei,2024-05-01,Kajiado,0.1228281961917509,Stable,True,0.12503144,0.119897656,0.11998523,Stable,Stable,Stable,Stable,Stable,Stable,0.1167627599090337,0.105570513382554,0.1059242945164442,0.1306145772337913,0.1240464594215154,0.1279311314225197,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,7
Imbirikani/Eselenkei,2024-06-01,Kajiado,0.1216483068481609,Stable,True,0.121024266,0.11163137,0.12637402,Stable,Decreasing,Stable,Stable,Stable,Stable,0.1149992756545543,0.1063341908156871,0.1163623809814453,0.129390962421894,0.1231648482382297,0.1359410114586353,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,8
Imbirikani/Eselenkei,2024-07-01,Kajiado,0.1202803323939366,Stable,True,0.120982915,0.123878755,0.13135017,Stable,Stable,Increasing,Stable,Stable,Stable,0.113912246748805,0.1110443349927663,0.1194704838097095,0.1271161057054996,0.1306724391877651,0.1393372371792793,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,9
Imbirikani/Eselenkei,2024-08-01,Kajiado,0.1229570698638029,Stable,True,0.12618199,0.12515101,0.12445951,Stable,Stable,Stable,Stable,Stable,Stable,0.1196204748004674,0.1210562653839588,0.11709048114717,0.1315339885652065,0.1359974265098572,0.1372007109224796,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,10
Imbirikani/Eselenkei,2024-09-01,Kajiado,0.1295938950569812,Stable,True,0.13192825,0.12941621,0.135063,Stable,Stable,Stable,Stable,Stable,Stable,0.1249928940087556,0.119434592500329,0.1205299083143472,0.1369781613349914,0.1374644316732883,0.1411915987730026,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,11
Imbirikani/Eselenkei,2024-10-01,Kajiado,0.1318598893169373,Stable,True,0.12828368,0.14108188,0.12726909,Stable,Stable,Stable,Stable,Stable,Stable,0.1267154991626739,0.124813000485301,0.1138622529804706,0.1408758491277694,0.1409427925944328,0.1370662860572338,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,12
Imbirikani/Eselenkei,2024-11-01,Kajiado,0.1332617554765004,Stable,True,0.13208139,0.12780279,0.10809819,Stable,Stable,Decreasing,Stable,Stable,Stable,0.1280036091804504,0.1180355418473482,0.1052900280803442,0.1379594013094902,0.1326466985046863,0.1267580203711986,within,above_upper,above_upper,0.0,-0.0006150569718141041,-0.0065037351053018055,Within CI,▼ -0.1%,▼ -0.7%,13
Imbirikani/Eselenkei,2024-12-01,Kajiado,0.1311961800515407,Stable,True,0.12667389,0.12114482,0.1192856,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.1225287374109029,0.1108673781156539,0.1077007129788398,0.1335698679089546,0.1258640944957733,0.1246015798300504,within,above_upper,above_upper,0.0,-0.0053320855557674185,-0.006594600221490318,Within CI,▼ -0.5%,▼ -0.7%,14
Imbirikani/Eselenkei,2025-01-01,Kajiado,0.1236125659011025,Stable,True,0.117447466,0.10853284,0.1093751,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.1125403620302677,0.1047794345766306,0.0987248610705137,0.1234472870826721,0.118262355774641,0.1179238840937614,above_upper,above_upper,above_upper,-0.0001652788184304116,-0.005350210126461502,-0.005688681807341112,▼ -0.0%,▼ -0.5%,▼ -0.6%,15
Imbirikani/Eselenkei,2025-02-01,Kajiado,0.1184272857313131,Stable,True,0.11047835,0.11258427,0.11146439,Stable,Stable,Stable,Stable,Stable,Stable,0.1060368373990058,0.1049504980444908,0.1047940272837877,0.1174790620803832,0.1197168968617916,0.1246991474181413,above_upper,within,within,-0.0009482236509299052,0.0,0.0,▼ -0.1%,Within CI,Within CI,16
Imbirikani/Eselenkei,2025-03-01,Kajiado,0.1143465078050935,Stable,True,0.10308627,0.10604778,0.11512909,Decreasing,Stable,Stable,Stable,Stable,Stable,0.1043308436870575,0.1040323797613382,0.1049745574593544,0.1229070164263248,0.1225736960768699,0.1291296772658824,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,17
Imbirikani/Eselenkei,2025-04-01,Kajiado,0.1115345737305751,Stable,True,0.12132516,0.099839866,0.12542145,Stable,Decreasing,Increasing,Stable,Stable,Stable,0.1046000685542822,0.104571907967329,0.0976559061557054,0.1335817143321037,0.1219199363142252,0.2024473674595355,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,18
Imbirikani/Eselenkei,2025-05-01,Kajiado,0.1100543023780974,Stable,True,0.13628764,0.120731756,0.17353658,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.108802917599678,0.0978568993508815,0.1124800737947225,0.1380520224571228,0.1761330284178256,0.2356104120612144,within,within,below_lower,0.0,0.0,0.0024257714166251026,Within CI,Within CI,▲ +0.2%,19
Imbirikani/Eselenkei,2025-06-01,Kajiado,0.1071779265006013,Stable,True,0.10887872,0.1346779,0.11868295,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0996898703277111,0.1091162767261266,0.1063848726451397,0.1431250512599945,0.1865941502153873,0.2145508930087089,within,below_lower,within,0.0,0.0019383502255252982,0.0,Within CI,▲ +0.2%,Within CI,20
Imbirikani/Eselenkei,2025-07-01,Kajiado,0.1029094607932797,Stable,True,0.09348153,0.12833092,0.16195631,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0902802538126707,0.0919055692851543,0.0987102452665567,0.1450204685330391,0.1791209541261195,0.2198101051151752,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,21
Imbirikani/Eselenkei,2026-01-01,Kajiado,0.1851069794640473,Increasing,True,0.2878895,0.24088584,0.2798899,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.1791649684309959,0.1936226390302181,0.1829448066651821,0.3360193893313407,0.3385873094201087,0.3172728478908538,within,below_lower,within,0.0,0.008515659566170786,0.0,Within CI,▲ +0.9%,Within CI,22
Jaribuni,2022-08-01,Kilifi,0.016,No Data,False,0.02485349,0.03456644,0.020637805,Stable,Increasing,Stable,Stable,Stable,Stable,0.0117407382465898,0.0123468413949012,0.0076990354573354,0.0344562917947769,0.0380602849647402,0.0298135369084775,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2022-09-01,Kilifi,0.0077778349160639,Stable,False,0.0108650355,0.0048992927,0.007745715,Stable,Stable,Stable,Stable,Stable,Stable,0.0033220865298062,0.0016891597479116,0.0015143171942327,0.0134803556837141,0.0135896004270762,0.014211407629773,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2022-10-01,Kilifi,0.0046644384307915,Stable,False,0.0,0.015203698,0.005380533,Stable,Increasing,Stable,Stable,Stable,Stable,-0.0023877175990492,0.000914542391547,0.0015927390020806,0.0120565096382051,0.0268426476046442,0.0225140414200723,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2022-11-01,Kilifi,0.0057074721710832,Stable,False,0.017802283,0.0018866104,0.009008561,Increasing,Stable,Stable,Stable,Stable,Stable,0.004135374398902,-0.0026259343372657,0.004024457372725,0.0323655968531966,0.0119034160394221,0.0193634456954896,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2022-12-01,Kilifi,0.004118103921017,Stable,False,0.0036308996,0.0011740682,0.019730123,Stable,Stable,Increasing,Stable,Stable,Stable,9.804244582483084e-05,-0.0004540592228295,0.0060358384624123,0.0058150582714006,0.0070107243023812,0.0295568034052848,within,within,below_lower,0.0,0.0,0.0019177345413953,Within CI,Within CI,▲ +0.2%,0
Jaribuni,2023-01-01,Kilifi,0.0028760955485385,Stable,False,0.0012797763,0.011252315,0.018785534,Stable,Stable,Increasing,Stable,Stable,Stable,0.0008276794222183,0.0058847740525379,0.0081689250655472,0.0035645894822664,0.0185379622504115,0.026183448638767,within,below_lower,below_lower,0.0,0.0030086785039994,0.0052928295170087,Within CI,▲ +0.3%,▲ +0.5%,0
Jaribuni,2023-02-01,Kilifi,0.0157726868898588,Increasing,False,0.021943124,0.047400687,0.03926021,Stable,Increasing,Increasing,Stable,Increasing,Stable,0.0140831822529435,0.026167559903115,0.0217143358662724,0.0272771407850086,0.0685782205313444,0.0664582751691341,within,below_lower,below_lower,0.0,0.0103948730132562,0.0059416489764136,Within CI,▲ +1.0%,▲ +0.6%,0
Jaribuni,2023-03-01,Kilifi,0.0321987008647259,Increasing,False,0.03801969,0.042243443,0.030955514,Stable,Increasing,Stable,Stable,Stable,Stable,0.0299849027767777,0.0262834814377129,0.0207785415463149,0.0491559268906712,0.058754613995552,0.0558360442519187,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2023-04-01,Kilifi,0.0378184317180912,Stable,False,0.041298065,0.04963637,0.04180075,Stable,Increasing,Stable,Stable,Stable,Stable,0.0345563024282455,0.0267164499498903,0.0243276447057724,0.0570406606420874,0.072584892809391,0.0673804439604282,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2023-05-01,Kilifi,0.0447264999121429,Stable,False,0.04634898,0.07171757,0.04243682,Stable,Increasing,Stable,Stable,Stable,Stable,0.042525065690279,0.044564695470035,0.0385609678924083,0.0575585003942251,0.0824933789670467,0.0777797557413578,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2023-06-01,Kilifi,0.0535513292665784,Stable,False,0.057003688,0.057076667,0.04032926,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0478827839717268,0.0463809100911021,0.0392583221197128,0.0683969985693693,0.0812246151268482,0.0819617416709661,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2023-07-01,Kilifi,0.0546171629473166,Stable,False,0.06012464,0.051933285,0.061709084,Stable,Stable,Stable,Stable,Stable,Stable,0.0474400283768773,0.0447154654189944,0.0411984344944357,0.0799627970904111,0.0818882890045642,0.0827477805316448,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2023-08-01,Kilifi,0.0485482104947949,Stable,False,0.044414394,0.039485797,0.054511387,Stable,Stable,Stable,Stable,Stable,Stable,0.0396399749442935,0.0313862670212984,0.0308404648676514,0.1086130402982234,0.0579588076099752,0.065994756296277,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2023-09-01,Kilifi,0.0401485607344664,Stable,False,0.03621183,0.040598996,0.036883123,Stable,Stable,Stable,Stable,Stable,Stable,0.0333413308486342,0.0295029395259916,0.0314383536577224,0.0489515997469425,0.0493819648399949,0.0586117662489414,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2023-10-01,Kilifi,0.038449158264856,Stable,False,0.036634985,0.04719837,0.05658073,Stable,Stable,Increasing,Stable,Stable,Stable,0.0343657899647951,0.0385651763528585,0.0409335639327764,0.0443776009604334,0.0522905521094799,0.0651564490050077,within,below_lower,below_lower,0.0,0.00011601808800249663,0.0024844056679203946,Within CI,▲ +0.0%,▲ +0.2%,0
Jaribuni,2023-11-01,Kilifi,0.0380967595140453,Stable,False,0.0419717,0.04252086,0.040790144,Stable,Stable,Stable,Stable,Stable,Stable,0.0361120328307151,0.035610007867217,0.0302162037231028,0.0468611173331737,0.0532239396125078,0.0503599137067794,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2023-12-01,Kilifi,0.038546307874653,Stable,False,0.054271165,0.040711906,0.038394514,Increasing,Stable,Stable,Stable,Stable,Stable,0.0387445354834199,0.0340249463915824,0.0308265761472284,0.0607849743217229,0.0535691820085048,0.0598504351451993,below_lower,within,within,0.0001982276087669002,0.0,0.0,▲ +0.0%,Within CI,Within CI,0
Jaribuni,2024-01-01,Kilifi,0.0378889101464744,Stable,False,0.051699985,0.051517714,0.04185255,Increasing,Increasing,Stable,Stable,Stable,Stable,0.0368150576949119,0.0302608371712267,0.0371222645044326,0.054162517003715,0.0563568271696567,0.0658716220408678,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2024-02-01,Kilifi,0.0371080603394806,Stable,False,0.0417718,0.054252308,0.046930008,Stable,Increasing,Stable,Stable,Stable,Stable,0.0334022676572203,0.037241536937654,0.031823063828051,0.0483172537758946,0.0601489791646599,0.0571338262408971,within,below_lower,within,0.0,0.00013347659817340013,0.0,Within CI,▲ +0.0%,Within CI,0
Jaribuni,2024-03-01,Kilifi,0.0410228661444817,Stable,False,0.045689225,0.04321094,0.041889504,Stable,Stable,Stable,Stable,Stable,Stable,0.0380317645147442,0.0357705598697066,0.0269468512386083,0.056644782051444,0.0548529891297221,0.044557468779385,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2024-04-01,Kilifi,0.0416279474144764,Stable,False,0.04104526,0.035490103,0.028873695,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0377693453803658,0.0310447563417255,0.0285350031219422,0.0469124600291252,0.0417788103222847,0.0440553558990359,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Jaribuni,2024-05-01,Kilifi,0.0362512020201422,Stable,False,0.03465116,0.030678561,0.025250727,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0295381862670183,0.024896031897515,0.0158380729146301,0.0400818921625614,0.03623315859586,0.0307861567474901,within,above_upper,above_upper,0.0,-1.804342428219502e-05,-0.005465045272652097,Within CI,▼ -0.0%,▼ -0.5%,0
Jaribuni,2024-06-01,Kilifi,0.0329987071957812,Stable,False,0.02884411,0.019640423,0.032827616,Stable,Decreasing,Stable,Stable,Stable,Stable,0.0251362434588372,0.0196216474287211,0.0218273860402405,0.0357366139069199,0.0308955600485205,0.0355918910354375,within,above_upper,within,0.0,-0.0021031471472607,0.0,Within CI,▼ -0.2%,Within CI,0
Jaribuni,2024-07-01,Kilifi,0.0281872363341168,Stable,False,0.025908558,0.024720522,0.025124414,Stable,Stable,Stable,Stable,Stable,Stable,0.0211775181815028,0.019914115499705,0.020696918759495,0.0306311843916773,0.0311091721989214,0.03133808914572,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
